ua,tc,amt,amt_avg,cc,dwm,lzd
0xb07e6bfe64ada1a4ec1c84e5b29aafdbde57e090,104,0.08,0.0007692307692307692,6 / 11 / 13,50 / 22 / 11,336
0x4bd973be7d641c3b4b33936af0848af9bdc6a899,112,0.18,0.0016071428571428571,1 / 10 / 2,2 / 2 / 1,117
0x6cbd3af7b338306fabf54d3f8a4ce1dca84d598b,146,0.23,0.0015753424657534247,1 / 10 / 2,2 / 2 / 1,117
0x747911818ac3323fb83173a78ce1061fee70ad12,104,0.35,0.003365384615384615,6 / 15 / 12,24 / 18 / 9,307
0xf4dbfc3f5e5dc7cb0128d9a04d961135aa6de86e,238,0.0,0.0,3 / 2 / 4,72 / 13 / 6,309
0x076cf63a6b6af1f06bcb969d618aa6098247133c,421,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xce97f8f5aa8bd5adfb3d131bc7b5f985fe689ae0,145,0.28,0.001931034482758621,3 / 9 / 5,6 / 4 / 4,164
0x3bf22dcfb66b6f7d7bbf2488ec8de9582b7a1be3,168,0.0,0.0,2 / 2 / 2,2 / 1 / 1,338
0x9df14d045b1cfe05d96cd9df76a90112fe6385af,168,0.0,0.0,2 / 2 / 2,2 / 1 / 1,338
0x1193b41f0034b68603cf571dd82423ef6fd4126c,101,0.18,0.001782178217821782,1 / 10 / 2,2 / 2 / 1,117
0x82adeb7c7d2f709b21c94bf35b3957d8fe73cb83,149,0.23,0.0015436241610738257,1 / 10 / 2,2 / 2 / 1,117
0x21acd88ca2407e56b93d763d30cc8474b69814cc,420,0.0,0.0,1 / 2 / 2,37 / 10 / 4,143
0x34ffda4806c2ad121e27d3aab81763b212c63255,103,0.02,0.0001941747572815534,5 / 9 / 9,40 / 23 / 11,318
0x9ef9e953534434f698cdc797f0957c49f4c842ae,103,0.49,0.004757281553398058,3 / 17 / 6,7 / 5 / 4,140
0x3248c903b062cfc7fa7536b518dc70146d49e936,135,0.23,0.0017037037037037038,1 / 8 / 2,1 / 1 / 1,130
0x72e130fe55658167f7960a8765ba1b0b35ab78f0,109,0.3,0.002752293577981651,3 / 16 / 6,8 / 5 / 3,141
0xa4552181b5313a09ece54c1c11d9286fb65a06a2,421,0.0,0.0,1 / 2 / 2,37 / 9 / 4,143
0x207c8df47975053f56da760dc079d580a7562515,421,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xde01c604d39bbb3873df011718b15a5f47b46874,123,0.0,0.0,2 / 2 / 2,1 / 1 / 1,306
0x4ac4180988681791d964cdb1368375db4c0d6b04,128,0.2,0.0015625,1 / 10 / 2,2 / 2 / 1,117
0x797e112666736b1cd726932e9c2e5e8ccbe961c2,174,0.12,0.000689655172413793,1 / 4 / 4,92 / 20 / 6,145
0x36c73a3c97cca2499c41d75a7a9fe45470fc04a6,120,0.21,0.00175,1 / 5 / 7,7 / 5 / 4,107
0xb7c42c50d7ae3a58b391aa5acea6c49255830cc3,113,0.41,0.0036283185840707962,3 / 3 / 3,8 / 7 / 4,338
0xf30756a5343449042dfabfedcac1a6f1c23b1031,123,0.09,0.0007317073170731707,5 / 7 / 9,9 / 6 / 5,329
0x3ae252d87703572b68914c445a0664b9623c6c5c,103,0.1,0.0009708737864077671,4 / 8 / 13,28 / 11 / 5,124
0xc537a7d9866811148ace03934d17678d8ebedc52,104,0.16,0.0015384615384615385,3 / 24 / 4,3 / 2 / 2,128
0x171417b120451f12b62c65bff56674fbaf741296,204,0.0,0.0,1 / 8 / 1,147 / 44 / 13,376
0x988f9afad5d007d1b82bf755c68212b825f7bd76,106,0.02,0.00018867924528301886,5 / 9 / 9,41 / 23 / 11,318
0x659741fc9899e301bc1138402362860bd3f981cd,106,0.11,0.0010377358490566038,4 / 14 / 8,4 / 4 / 3,68
0x8a076beb1516407a25d319153187827d6cb8e911,121,0.61,0.005041322314049587,3 / 14 / 5,5 / 5 / 5,220
0x7ba0c721a3420e0ac04c773a78275025969c6545,106,0.48,0.004528301886792453,6 / 14 / 8,8 / 4 / 3,104
0x3fcb11427f93c7441e9f7ee655326992b9432baa,119,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0xe92d070d0a5e40efcdf7399799f4fd0361bb154c,110,0.08,0.0007272727272727273,6 / 11 / 13,51 / 22 / 11,336
0xaa7606062fa80c7e230988a7d007b04c97a4b3b2,108,0.02,0.00018518518518518518,5 / 9 / 9,41 / 23 / 11,318
0x80c0eb96c401a441df6d19ecd8e562b18c4e4e24,206,0.0,0.0,1 / 8 / 1,157 / 49 / 13,379
0x849ec21d423a8709ff0ce5dfe1f4b29a58670e50,933,0.88,0.0009431939978563773,2 / 15 / 2,4 / 2 / 2,241
0x0773f6cd07a0ac68a1ac68c2a61ac1fc2cb1d7fa,116,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0x75837dd41486cb0d437d15cc6c9c1c7b2cf32aba,257,0.0,0.0,2 / 14 / 3,62 / 15 / 5,96
0x2736194a39c19d56c9cb3610b9e6521a079e53a9,118,0.34,0.00288135593220339,6 / 13 / 10,23 / 18 / 9,307
0x936500c1364d0d8075d6dfdeeaee302d2b16ab8c,104,0.11,0.0010576923076923077,6 / 15 / 15,23 / 18 / 9,307
0xe29febbe17b32e027eedced1bcec711e9b7de5e8,110,0.4,0.0036363636363636364,6 / 7 / 9,6 / 4 / 3,75
0x8fb6581831d3810cc951b8698b8ae8f7320a9173,109,0.41,0.0037614678899082566,3 / 6 / 6,10 / 8 / 5,344
0xa70eb284ba58685c6b50702ae545cc1a2e77f70b,119,0.69,0.005798319327731092,2 / 13 / 5,15 / 6 / 6,283
0x83c70a04d3bc4d48ee634207ed3e448475815e0c,117,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0x4f2384f1b99e428ed94b209b10a4d5304b716462,104,0.38,0.003653846153846154,3 / 3 / 3,9 / 8 / 4,344
0xd43e7f2bafda4de17da09177ec85517207ba2a71,126,0.31,0.0024603174603174604,1 / 5 / 1,3 / 2 / 2,132
0xf6b65c82dffde45badb95f1d5edb1ed73a7e44e3,126,0.01,7.936507936507937e-05,4 / 15 / 6,16 / 15 / 12,340
0xc5b0178c2dba89ddfc4e66bd85baded0a4e687e0,112,0.31,0.0027678571428571427,6 / 8 / 9,6 / 5 / 4,68
0x7af867891446dc5657e1c043d5dff897f6b96893,115,0.41,0.0035652173913043477,7 / 23 / 18,19 / 17 / 11,290
0xc872663d8efff2aefb5d832c5b074fc6cb5c9f7d,244,0.0,0.0,3 / 2 / 4,73 / 13 / 5,309
0xbe275d59f889d16a3efc8e321b407b872f3c4a6c,242,0.0,0.0,3 / 2 / 5,71 / 15 / 6,309
0x855ba0e2a191581e3eeecbbe25fa75148c9d1cca,248,0.0,0.0,3 / 2 / 3,78 / 15 / 6,309
0x8e3c32be9a92abefaa536ec65988a9110d758518,236,0.0,0.0,3 / 2 / 4,73 / 14 / 6,309
0x76407592869b8bc6e9fcde0738329edc26b8aa97,216,0.41,0.001898148148148148,3 / 3 / 3,9 / 9 / 5,344
0x8d280067c52d2aa2043a8f842f845caf06c8bb64,264,0.0,0.0,3 / 14 / 3,65 / 15 / 5,96
0x209027a2c4929014b9812443f6fa4f33ee15a81c,251,0.0,0.0,3 / 2 / 4,77 / 16 / 7,309
0x868ef5917bb591955247bc89075022ced2217706,247,0.0,0.0,3 / 2 / 3,75 / 14 / 5,309
0xa7970d155476f59b6564868ed7ccb1cc71b1b29a,120,0.0,0.0,5 / 4 / 2,51 / 18 / 5,166
0xd6fdeb7a7fa8ac1bf6b1fa44eb9536bbbb1c1026,253,0.25,0.0009881422924901185,1 / 1 / 1,1 / 1 / 1,294
0x763d45cfa50752a3a25af121589469cbf5142aaf,294,0.47,0.001598639455782313,3 / 6 / 6,11 / 8 / 5,340
0x04d1066cc505718856619595dc5c736fe374d4c9,106,0.0,0.0,3 / 2 / 3,57 / 22 / 8,306
0x081c0f9a7a5d1b3731ee1c4867dce8dbf5ea1aff,240,0.0,0.0,3 / 2 / 4,74 / 15 / 6,309
0x8e289ea1d49d673209d923a82eed5e30b9796fbf,103,0.34,0.003300970873786408,6 / 14 / 10,23 / 18 / 10,307
0xa20b6fdcb1920316d4062e722a6ee570895db0d4,115,0.34,0.002956521739130435,6 / 14 / 10,24 / 19 / 10,307
0x3892f65f4a1ea56bfbc3a866fa7547398d69a6c4,106,0.13,0.0012264150943396227,5 / 6 / 9,7 / 5 / 4,329
0x275c1422b44378e01199c1aa6bdf288965140d09,117,0.59,0.0050427350427350425,5 / 10 / 12,19 / 12 / 9,310
0x5da95b2e9de0eb6463d4b483b6eb6abc4690753f,119,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0x3ce405911d5d32314867bc19eb03d3920f0fb221,107,0.0,0.0,2 / 2 / 2,2 / 2 / 1,307
0xdb16573fce50b04d76e272bf43b9cd3d26d2bda0,111,0.03,0.0002702702702702703,2 / 5 / 3,15 / 11 / 5,237
0x6959a389524f6e7dba6770cc2bd569e91c47c69f,238,0.0,0.0,3 / 2 / 3,70 / 13 / 4,309
0x9722441b9baf74f6dc3d1965c43e6caedbfb1d0e,347,0.0,0.0,3 / 3 / 3,6 / 2 / 2,247
0x1fb90b2353a94c90d0b2052d285593b78902d973,114,0.98,0.008596491228070175,5 / 18 / 10,10 / 9 / 9,246
0x6d7b40a273ee0001380f331c130124003c483fb6,113,0.31,0.002743362831858407,6 / 15 / 11,24 / 18 / 9,307
0xb1ad312a042550bc95eb39227cb7158a2305c79e,126,0.53,0.004206349206349207,7 / 15 / 17,15 / 12 / 9,308
0xf89454f1aa77976b34ede6c97d4fe39aeeaef3d0,419,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xb5a7d585f498d8cf832a786a02bbd9d77fa1a86b,545,0.0,0.0,4 / 4 / 23,48 / 22 / 8,745
0xb3f5a781d482905606d7d9ac56d82eee6a1e8629,3381,0.0,0.0,6 / 6 / 20,112 / 24 / 8,191
0x4d7342ed33598105d01920064c3aa5414210d4a2,135,0.0,0.0,2 / 1 / 5,72 / 30 / 9,673
0xc29385d0fe57be5891e728d655203eb95dc5a812,110,0.72,0.006545454545454545,6 / 7 / 9,6 / 3 / 3,75
0xa7cbb292f70fdb81f041ca3d8cfa003949a63d22,109,0.36,0.0033027522935779813,7 / 21 / 13,10 / 6 / 3,93
0x370844b47ecc307925379f3ca68c09df59d77760,244,0.0,0.0,3 / 2 / 3,76 / 14 / 5,309
0x4529fc34ffeaf2f41276eb00b04ac4aff6a79c45,110,0.33,0.003,6 / 13 / 11,24 / 19 / 10,307
0x1612e469080bba0a4e08d52e995c7bf4f24280e0,168,0.0,0.0,2 / 2 / 2,2 / 1 / 1,338
0xd0b074453acbeacc081beea538e1f8265911fd12,108,0.0,0.0,2 / 2 / 2,2 / 2 / 1,307
0x03815b178cb3d42c14a788b5091b9e2e1e4aa04e,109,0.35,0.0032110091743119264,3 / 17 / 11,15 / 7 / 5,131
0x11854ca7e99cc3001a26ce792c57d59cf3fb354c,182,0.0,0.0,1 / 1 / 1,34 / 7 / 2,63
0xcf26c06489cfbb2d52cce8b437049ae59aca6771,422,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0x2da6283cf060b60abfbdb0a69e3644ab48539524,106,0.2,0.0018867924528301887,5 / 8 / 6,28 / 10 / 3,85
0xf3e2e27a7da825375f9129690f65a476d76eedef,420,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xba9a3c0a22baebe8c4926227bde32d6edc0d5d28,107,0.0,0.0,8 / 9 / 7,58 / 33 / 11,392
0x67ca59f29e31bd575d3d2aa64b3f3cbb6a0e59bf,245,0.0,0.0,3 / 2 / 5,79 / 15 / 7,309
0xf241854e9ff71c8c618a7b346bec8ea4f8f4ac4b,105,0.48,0.004571428571428571,6 / 13 / 12,25 / 19 / 10,307
0x01b2f8eb137b94ab0a336ff7146eb8408b041694,421,0.0,0.0,1 / 2 / 2,37 / 9 / 4,143
0x892fa06fad814e9180ca00955282f6d392a74e29,101,0.02,0.00019801980198019803,5 / 9 / 9,42 / 23 / 11,318
0xec24de0c15965edb17f7b931c6e0193971669141,102,0.0,0.0,1 / 1 / 3,11 / 7 / 3,81
0x82fc8bcaba703cae771132f6b590ad2b55789a7f,174,0.0,0.0,3 / 14 / 3,45 / 12 / 4,96
0x106c460499baa854803057415462e860658b6c01,420,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0x12910e3d10bd0aec2c75c0d4745799e35e127813,420,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xa3c36552b129a4887c65f723b7d3c7d877b0f82a,420,0.0,0.0,1 / 2 / 2,37 / 9 / 4,143
0x34a773b491886e826339b1953cbccc8668e17b10,107,0.0,0.0,2 / 2 / 2,2 / 2 / 1,307
0x804e56783eb789f883973427d08c0b840fd58483,246,0.0,0.0,3 / 2 / 5,76 / 15 / 6,309
0x07e2644a581756193bc0f066c05500560a0525f3,242,0.0,0.0,3 / 2 / 4,73 / 13 / 6,309
0x8faf1acb3638a23abf74007d3eb60bb9464c8536,102,0.0,0.0,3 / 2 / 3,56 / 33 / 11,311
0x2c1d78e8e1276d8940c5d67f01e9f4d685b1d90c,111,0.22,0.001981981981981982,1 / 6 / 1,17 / 11 / 3,76
0x4040e1ebfdd7fa0a968f0cf0486faf2a1196a461,107,0.57,0.0053271028037383174,3 / 3 / 3,10 / 8 / 5,338
0x2cad75e380ddb12329231df6793a0343917be8b3,171,0.0,0.0,5 / 12 / 4,75 / 44 / 12,336
0x9464b23de0f5a8cc3f5c82ccd2aabcfbedaa1467,178,0.0,0.0,7 / 9 / 9,5 / 3 / 2,287
0x720f5a64c9acd8100607f3912d6e51375f1ffee8,236,0.0,0.0,3 / 2 / 4,70 / 13 / 5,309
0x5b54a49b61adcda02bab128db05e47d8e27fe8a8,106,0.31,0.0029245283018867925,6 / 13 / 10,24 / 18 / 10,307
0x9ca542b04c8219dd60035e85daeccc7ff2be3e0f,247,0.0,0.0,3 / 2 / 5,77 / 15 / 6,309
0xb6832ebca7577d5f289e5a733c616345141e441e,103,0.2,0.0019417475728155341,1 / 10 / 1,2 / 1 / 1,85
0x6dc9fc7309a7071b295935f2ffffeb8213a30821,102,0.32,0.003137254901960784,6 / 12 / 12,24 / 18 / 9,307
0xc462676bdafbe91412edd757c2e3be7474327dc3,103,0.32,0.0031067961165048546,6 / 11 / 12,25 / 19 / 10,307
0x63c9e45c6e1ba06b4852d4fbb77af921bac370eb,109,0.35,0.0032110091743119264,6 / 14 / 10,25 / 19 / 9,307
0x6123dd87e92baae549418edba3ab8cfbd1d22c88,419,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xee82c00e0c36662764549f97d466b33b778bf8f2,420,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0xd3328822386b94242eda12b1fbc52f5b656f11b7,109,0.18,0.0016513761467889907,1 / 10 / 2,2 / 2 / 1,117
0x614f5567a226b7bc1446930489187201ff61610f,103,0.89,0.008640776699029126,8 / 29 / 19,16 / 5 / 3,274
0x4a46935b706bce297b353aa326234a38bfad489a,116,0.12,0.0010344827586206897,5 / 7 / 9,8 / 6 / 5,329
0xf72ba177692517d812392a2187e27f3dddfc0665,146,0.0,0.0,2 / 4 / 2,40 / 9 / 3,333
0xd159e210fc9c1e17faf018b1849d7b1fe25d15ce,108,0.08,0.0007407407407407407,6 / 11 / 13,51 / 22 / 11,336
0xb86eb8ab50f1d2c4d369c56e1381b4f0b9766afa,263,0.0,0.0,3 / 14 / 3,63 / 15 / 5,96
0xb70ef9acc0b4cb0bf73145f95ec21976b7103afc,115,0.28,0.0024347826086956524,4 / 10 / 9,8 / 8 / 5,166
0x0602b233c25f1a8cac83e6203ebf05645a055245,250,0.0,0.0,3 / 2 / 5,80 / 17 / 7,309
0x1c5d76766144aa4efd5390df16557f932aaf09ef,103,0.31,0.003009708737864078,6 / 10 / 14,23 / 18 / 10,307
0xf0d4e70236e40cda7b158de20c68227d82df9c08,140,0.35,0.0025,2 / 3 / 3,28 / 10 / 4,333
0x9ef4aa3f3563a3f76dfff858f84112fefd5e7efb,109,0.08,0.0007339449541284404,6 / 11 / 13,51 / 22 / 11,336
0xec1601643fb18a75bebdb84632945280ae36f39c,107,0.0,0.0,2 / 2 / 2,2 / 2 / 1,307
0xe2d6290e87d542e94d66cce07ad69669ad207582,419,0.0,0.0,1 / 2 / 2,36 / 9 / 4,143
0x381a39564a0fd91d638f8b8d23a1915f51b096fb,127,0.02,0.00015748031496062991,4 / 15 / 6,15 / 15 / 12,340
0x539dfecfc20d09abf9f68a10ac532bc01567fe25,116,0.24,0.0020689655172413794,1 / 5 / 7,7 / 5 / 4,107
0x6ec64f5053ad91b583d005ca7ddbda4b996446ed,123,0.0,0.0,2 / 2 / 2,1 / 1 / 1,306
0x82134aba93e83dfd624e380192ff6a961a408245,112,0.3,0.0026785714285714286,3 / 15 / 5,8 / 6 / 3,140
0x56ae2c9861cb2dac826b52f515d184a767c4d086,108,0.3,0.002777777777777778,3 / 16 / 4,8 / 5 / 2,140
0x6ab9337e76b4d1b6cde0f70eef5eab3642f2385a,119,0.0,0.0,2 / 2 / 2,2 / 1 / 1,307
0x8a763bcf57962257571fcf393802172df428b41d,107,0.02,0.00018691588785046728,5 / 9 / 9,43 / 23 / 11,318
0x59ac1e48acbdacc317e8641f03579bac4a98daf0,151,0.25,0.0016556291390728477,1 / 10 / 2,1 / 1 / 1,122
0xe24e3976010d84269ac7752526018219ae744733,129,0.2,0.0015503875968992248,1 / 10 / 2,2 / 2 / 1,117
0xf6058c4f85aea8c44977b8f9781c487cb195f3ce,117,0.13,0.0011111111111111111,6 / 13 / 12,24 / 17 / 9,307
0xc26cb57f281cbfa977f0d273f7d3e9050413ba1b,127,0.33,0.0025984251968503938,6 / 14 / 13,27 / 20 / 11,307
0x0440e8d2561b813778ecd703699609897fd42c52,112,0.32,0.002857142857142857,6 / 13 / 11,24 / 18 / 10,307
0xf0f74aaff790e8baf71a9c96e27ad9d15e192ca3,110,0.48,0.004363636363636364,5 / 17 / 10,12 / 9 / 5,137
0x6467c7a1ef7642727e026845f671e14cb3740e3e,102,0.02,0.000196078431372549,5 / 9 / 9,42 / 23 / 11,318
0x565b7411751b6ffdd96c94ba6d39b65c8b8df51f,108,0.0,0.0,2 / 2 / 2,2 / 2 / 1,307
0x70dc8823f80b557a1aae94451f5ef2a05009917b,114,0.86,0.007543859649122807,7 / 14 / 15,31 / 23 / 10,329
0xa521a7c7d0a4869e2acd34fb8f9035b3fc646add,123,0.42,0.0034146341463414634,6 / 15 / 11,25 / 19 / 10,307
0xbebd4dc61fdcfcae23d10315be3baf06f6a466f2,126,0.1,0.0007936507936507937,5 / 7 / 9,9 / 5 / 4,329
0x3a8f44988f29c052cca891f337a6472f1e38f556,102,0.02,0.000196078431372549,5 / 9 / 9,41 / 23 / 11,318
0xefb82352923fadf3599a79aff35991d3128397c5,106,0.17,0.0016037735849056605,1 / 10 / 2,2 / 2 / 1,117
0x07b8e09153119308342d416661444c1811072cfa,102,0.0,0.0,1 / 2 / 4,13 / 8 / 3,81
0x783e3ff4b0fd3c3932136f3702ef4561baa37720,103,0.71,0.006893203883495146,4 / 14 / 4,14 / 10 / 6,272
0x365ee92e92e31a2f032dd3e8b9e22b6087578c00,189,0.0,0.0,3 / 2 / 3,4 / 2 / 1,336
0xbd99f124f421998be4a5dc6bb0c42edb2b222a71,114,0.0,0.0,3 / 12 / 3,30 / 7 / 3,96
0x3e29b5b56e29f14a2622dbd2b63bb55674432dff,122,0.0,0.0,2 / 1 / 4,73 / 22 / 8,672
0xe0a29def0bc418bbe4e923f589f785b1e96bf155,106,0.0,0.0,1 / 1 / 1,23 / 8 / 2,116
0x78b6d2f133e9b4cd956189056595059d4474fa57,113,0.39,0.0034513274336283187,5 / 18 / 13,16 / 9 / 7,178
0x32ce0c4f839478a3d006b15d95474d29889642ec,118,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0xbce155c6af13896b2681b945eebb0b327a8a2569,121,0.08,0.0006611570247933885,7 / 20 / 10,15 / 14 / 13,371
0xa5bf8259111001c1274c2bb15a033ebeacda5241,140,0.0,0.0,2 / 2 / 2,5 / 1 / 2,4
0xcecfdbf6574c317670a130f96701a070d9c5475d,106,0.53,0.005,6 / 12 / 12,26 / 19 / 10,307
0x89a1c092e9fb467d0484fd1013c029efed04a625,105,0.08,0.0007619047619047619,6 / 11 / 13,50 / 22 / 11,336
0xfed670bfc215177d4484b1d17998d1f0de37ff6b,414,0.0,0.0,1 / 2 / 2,37 / 9 / 4,143
0x45a53114d13638efdb680a67cdd26fb0402ebcad,108,0.17,0.001574074074074074,1 / 10 / 2,2 / 2 / 1,117
0xaf2629e56e2801219721d9517b537b8ad828768c,108,0.32,0.002962962962962963,3 / 18 / 11,15 / 7 / 5,131
0xdd9960a067a01bc106d7e6100c58d9324dabd7ad,120,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0x25902771da7840ceb4c8241e049fd224dadd51d8,126,0.02,0.00015873015873015873,4 / 15 / 6,14 / 14 / 11,340
0xc548326da5cad4492deb1cc687fb84f0d2dbf98a,103,0.7,0.006796116504854369,7 / 13 / 14,22 / 17 / 9,335
0xbfea40ac145a6208dae3ef3b8048692942301d14,105,0.31,0.0029523809523809524,6 / 12 / 12,22 / 16 / 10,307
0x0815daaa8338ea1775301d04c53e6bf79745404f,117,0.13,0.0011111111111111111,5 / 6 / 9,7 / 5 / 4,329
0xeadd3e68788e1fe1c9703a12dc04e177bd0aac22,111,0.4,0.0036036036036036037,3 / 15 / 5,8 / 5 / 3,141
0x388ae2445d4998aaa89a7cf74b4c75c61d299ec5,102,0.3,0.0029411764705882353,4 / 17 / 4,2 / 2 / 1,143
0x6aba4b37d3b097d7a6a17158d813070911240a6c,420,0.0,0.0,1 / 2 / 2,37 / 9 / 4,143
0x55a1f87719af7dcea47b75cd134c8804058c6ed2,102,0.0,0.0,3 / 2 / 3,3 / 3 / 2,140
0x295a0c6dca9c7d7600351ee87ab518864bfdc727,101,0.0,0.0,2 / 2 / 2,2 / 2 / 1,140
0xed9d008dd74d79bdef9375772451d92c869d65c0,150,0.26,0.0017333333333333335,1 / 9 / 2,1 / 1 / 1,130
0xe90b90f266a5ed305a43215a3fd724db5e6db126,121,0.62,0.005123966942148761,2 / 11 / 2,12 / 3 / 3,283
0xcca9d39f9020376565981ca07dc307a870a00a33,154,0.0,0.0,3 / 2 / 3,4 / 2 / 1,336
0x0a00edd3d6b584070361d9d53e3d9d82076298c6,107,0.18,0.0016822429906542056,1 / 7 / 2,1 / 1 / 1,130
0xd1135383123886b1aec5cb711e0fb3446038e294,190,0.27,0.0014210526315789475,1 / 5 / 1,2 / 1 / 1,134
0xba8af4ee2a0c5588f381342970673f7c3946eb3f,117,0.0,0.0,2 / 2 / 2,2 / 2 / 2,308
0xf703f3544f5db39d7016a7baafed2f8a2937c758,107,0.17,0.0015887850467289721,1 / 8 / 2,1 / 1 / 1,133
0x57e8a68d7dfaa9a0a915166fad0871b93d886979,115,0.3,0.002608695652173913,6 / 16 / 8,6 / 3 / 3,129
0xd567a11ab3fee72bbc0bbdb64b061ebe8a5fa90d,150,0.0,0.0,3 / 2 / 3,4 / 2 / 1,336
